SITE_URL,ASSET_URI,CURRENT_BID,CLOSING_DATE_UTC,VIN/SERIAL,YEAR,MAKE/BRAND,MODEL,CONDITION,PHONE,MILES,INVENTORY_ID,TITLE_RESTRICTION,MAP_URL,ACCOUNT_TYPE,SELLER,LOT#,ITEM_LOCATION,EMAIL,LOCATION,ASSET_CONTACT,KILOMETERS,HOURS
http://govdeals.com,/en/asset/636/24037,2000.0,2025-08-10T23:31:00Z,1FMYU04102KB69593,2002,Ford,Escape,Used/See Description,,"182,939.00 (Accurate?: Unknown)",537,Clean Title,"http://maps.google.com/maps?q=30.325463,+-81.536787+(120 Lee Rd)",Commercial,,24037-636,"120 Lee Rd, Jacksonville, Florida, 32225-6515, USA",,"Jacksonville, Florida, USA",,,
http://govdeals.com,/en/asset/350/27091,3300.0,2025-08-13T18:05:00Z,1FMCU94166KA71995,2006,Ford,Escape,Used/See Description,,"181,750.00 (Accurate?: Yes)",5133,Clean Title,"http://maps.google.com/maps?q=38.781579,+-76.894572+(7827 Branch Ave)",Commercial,,27091-350,"7827 Branch Ave, Clinton, Maryland, 20735-1624, USA",,"Clinton, Maryland, USA",,,
http://govdeals.com,/en/asset/527/6882,250.0,2025-08-18T19:20:00Z,1FMCU9GX5FUB74202,2015,Ford,Escape,Used/See Description,+17722261416,"48,432.00 (Accurate?: Yes)",28071/ Fleet 911,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=5235 41st St,+Vero Beach,+FL+32967-1025",Government,,6882-527,"5235 41st St, , Vero Beach, Florida, 32967-1025, USA",sball@indianriver.gov,"Vero Beach, Florida, USA",Shelby Ball,,
http://govdeals.com,/en/asset/697/28146,250.0,2025-08-14T23:00:00Z,1FMCU9GX9FUC44493,2015,Ford,Escape,Used/See Description,,"86,632.00 (Accurate?: Yes)",C44493,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=7 Wards Island,+New York,+NY+10035",,,28146-697,,,"New York, New York, USA",,,
http://govdeals.com,/en/asset/695/28146,250.0,2025-08-14T23:00:00Z,1FMCU9GX1FUC44519,2015,Ford,Escape,Used/See Description,,"67,490.00 (Accurate?: Yes)",C44519,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=7 Wards Island,+New York,+NY+10035",,,28146-695,,,"New York, New York, USA",,,
http://govdeals.com,/en/asset/7097/12,2525.0,2025-08-12T17:00:00Z,1FMCU0F78EUD95420,2014,Ford,Escape,Used/See Description,+18506944747,"111,718.00 (Accurate?: Yes)",FLEET / #21054,Clean Title,"http://maps.google.com/maps?q=30.435637,+-84.334587+(2621 Municipal Way)",Government,"Tallahassee, FL",12-7097,"2621 Municipal Way, Tallahassee, Florida, 32304-3803, USA",glenn.strickland@talgov.com,"Tallahassee, Florida, USA",Glenn Strickland,,
http://govdeals.com,/en/asset/16/28710,1125.0,2025-08-12T03:59:00Z,1FMCU59H58KA70449,2008,Ford,Escape Hybrid,Used/See Description,,"86,581.00 (Accurate?: Yes)",FS736,Clean Title,"http://maps.google.com/maps?q=36.075032,+-79.097352+(PO Box 8181)",Government,"Orange County Fleet, NC",28710-16,"PO Box 8181, 600 Hwy 86 N, Hillsborough, North Carolina, 27278-8181, USA",,"Hillsborough, North Carolina, USA",,,
http://govdeals.com,/en/asset/2082/8335,3100.0,2025-08-10T22:26:00Z,1FMCU92144DA19673,2004,Ford,Escape,Used/See Description,,"55,512.00 (Accurate?: Yes)",35112 26-7GD,Clean Title,"http://maps.google.com/maps?q=61.180223,+-149.778197+(5420 Dr Martin Luther King Jr Ave)",Government,,8335-2082,"5420 Dr Martin Luther King Jr Ave, Anchorage, Alaska, 99507-7507, USA",,"Anchorage, Alaska, USA",,,
http://govdeals.com,/en/asset/9/25683,1600.0,2025-08-13T20:00:00Z,1FMCU9G99FUB64757,2015,Ford,Escape,Used/See Description,,"135,973.00 (Accurate?: Yes)",1,,"http://maps.google.com/maps?q=38.066918,+-81.818525+(206 Court St)",Government,,25683-9,"206 Court St, Madison, West Virginia, 25130-1175, USA",,"Madison, West Virginia, USA",,,
http://govdeals.com,/en/asset/34673/685,4901.0,2025-08-13T15:45:00Z,1FMCU0F70JUC37843,2018,Ford,Escape,Used/See Description,+18038966880,"64,629.00 (Accurate?: Yes)",261860012 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34673,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/3149/7735,7300.0,2025-09-02T16:10:00Z,1FMCU9F61LUC46923,2020,Ford,Escape,Used/See Description,+18012132760,"51,284.00 (Accurate?: Yes)",170247-1 V06402,Clean Title,"http://maps.google.com/maps?q=40.764492,+-111.830017+(2110 East Stover Street)",Government,"University of Utah, University Surplus and Salvage, UT",7735-3149,"2110 East Stover Street, Salt Lake City, Utah, 84113-4500, USA",mike.gordon@utah.edu,"Salt Lake City, Utah, USA",Michael Gordon,,
http://govdeals.com,/en/asset/1565/26960,200.0,2025-08-12T00:43:00Z,1FMCU0G9XHUC47709,2017,Ford,Escape,Used/See Description,,"100,060.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=30.29669952392578,+-81.610595703125+(5321 Fairmont St)",Commercial,,26960-1565,"5321 Fairmont St, Jacksonville, Florida, 32207, USA",,"Jacksonville, Florida, USA",,,
http://govdeals.com,/en/asset/275/26070,1900.0,2025-08-12T19:00:00Z,1FMCU9G93EUD59798,2014,Ford,Escape,Used/See Description,,"165,191.00 (Accurate?: )",,Clean Title,"http://maps.google.com/maps?q=36.01259994506836,+-86.5656967163086+(Call For Address)",Commercial,,26070-275,"Call For Address, , La Vergne, Tennessee, 37086, USA",,"La Vergne, Tennessee, USA",,,
http://govdeals.com,/en/asset/12096/6897,3125.0,2025-08-10T23:20:00Z,1FMCU9C72CKB33393,2012,FORD,ESCAPE 4X4,Used/See Description,+15025647128,"149,775.00 (Accurate?: )",5274,Clean Title,"http://maps.google.com/maps?q=38.175323486328125,+-84.79976654052734+(999 Chenault Rd)",Government,Commonwealth of Kentucky,6897-12096,"999 Chenault Rd, Frankfort, Kentucky, 40601, USA",joe.craig@ky.gov,"Frankfort, Kentucky, USA",Joe Craig,,
http://govdeals.com,/en/asset/1177/15554,800.0,2025-08-21T19:00:00Z,1FMCU9G4FUBB3275,2015,FORD,ESCAPE,Used/See Description,,,CAR2864,,"http://maps.google.com/maps?f=q&hl=en&q=6500 Silverdart Drive Unit 103A,+Mississauga Toronto,+ON+L5A1B2",,,15554-1177,,,"Mississauga Toronto, Ontario, CAN",,,
http://govdeals.com,/en/asset/428/27091,2900.0,2025-08-13T17:35:00Z,1FMCU0D77BKB89080,2011,Ford,Escape,Used/See Description,,"203,504.00 (Accurate?: Yes)",5205,Clean Title,"http://maps.google.com/maps?q=38.781579,+-76.894572+(7827 Branch Ave)",Commercial,,27091-428,"7827 Branch Ave, Clinton, Maryland, 20735-1624, USA",,"Clinton, Maryland, USA",,,
http://govdeals.com,/en/asset/34676/685,5500.0,2025-08-13T15:15:00Z,1FMCU0F69MUA75254,2021,Ford,Escape,Used/See Description,+18038966880,"134,434.00 (Accurate?: Yes)",261860001 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34676,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/736/1632,1025.0,2025-08-28T16:46:00Z,1FMCU0GD7KUB64623,2019,Ford,Escape,Used/See Description,+19544147841,"22,441.00 (Accurate?: Yes)",01925,Clean Title,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",Government,,1632-736,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",VJeanFrancois@plantation.org,"Plantation, Florida, USA",Valerie Jean-Francois,,
http://govdeals.com,/en/asset/204/7752,2175.0,2025-08-11T23:55:00Z,1FMCU9DG7CKA84982,2012,Ford,Escape,Used/See Description,,"66,948.00 (Accurate?: Yes)",1144,Clean Title,"http://maps.google.com/maps?q=39.308319091796875,+-76.56707000732422+(3701 Duncanwood Ln)",Government,,7752-204,"3701 Duncanwood Ln, , Baltimore, Maryland, 21213, USA",,"Baltimore, Maryland, USA",,,
http://govdeals.com,/en/asset/34678/685,4901.0,2025-08-13T14:45:00Z,1FMCU0F79KUB14530,2019,Ford,Escape,Used/See Description,+18038966880,"68,642.00 (Accurate?: Yes)",261860008 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34678,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/2095/8335,2800.0,2025-08-17T23:15:00Z,1FMCU9C72CKC10361,2012,Ford,Escape,Used/See Description,,"16,639.00 (Accurate?: Yes)",38708 26-8GD,Clean Title,"http://maps.google.com/maps?q=61.180223,+-149.778197+(5420 Dr Martin Luther King Jr Ave)",Government,,8335-2095,"5420 Dr Martin Luther King Jr Ave, Anchorage, Alaska, 99507-7507, USA",,"Anchorage, Alaska, USA",,,
http://govdeals.com,/en/asset/418/4811,100.0,2025-08-24T23:00:00Z,1FMCU9EG4BKC47200,2011,Ford,Escape,Used/See Description,,"117,157.00 (Accurate?: Yes)",PD-2025-0005,Yes: Salvage Title,"http://maps.google.com/maps?q=41.238728,+-80.951792+(780 Braceville Robinson Rd NW)",Government,"Braceville Township, OH",4811-418,"780 Braceville Robinson Rd NW, Newton Falls, Ohio, 44444-9583, USA",,"Newton Falls, Ohio, USA",,,
http://govdeals.com,/en/asset/819/302,200.0,2025-08-18T12:00:00Z,1FMCU0F70EUA31279,2014,Ford,ESCAPE,Used/See Description,+15022133351,"165,118.00 (Accurate?: Yes)",CAR 28,,"http://maps.google.com/maps?q=38.247247,+-85.769129+(1000 W Broadway)",Government,,302-819,"1000 W Broadway, Louisville, Kentucky, 40203-2031, USA",ssummers@ridetarc.org,"Louisville, Kentucky, USA",Sarah Summers,,
http://govdeals.com,/en/asset/2226/17125,1000.0,2025-08-18T15:00:00Z,1FMCU9GX5EUD18233,2014,Ford,Escape,Used/See Description,,"159,095.00 (Accurate?: Yes)",25-106B,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=Brooklyn,+Brooklyn,+NY+11212",Government,,17125-2226,"Brooklyn, Brooklyn, New York, 11212, USA",,"Brooklyn, New York, USA",,,
http://govdeals.com,/en/asset/6782/22456,3.0,2025-08-19T23:20:00Z,1FMCU59339KC41348,2009,Ford,Escape Hybrid,Scrap,+14048262666,,,Yes: No Title,"http://maps.google.com/maps?q=41.68056869506836,+-71.14173126220703+(168 Stevens St)",Commercial,,22456-6782,"168 Stevens St, Fall River, Massachusetts, 02721, USA",Pikecountycommunications@yahoo.com,"Fall River, Massachusetts, USA",Chuck Pranski,,
http://govdeals.com,/en/asset/820/302,200.0,2025-08-18T12:00:00Z,1FMCU0F77EUA31280,2014,Ford,ESCAPE,Used/See Description,+15022133351,"75,616.00 (Accurate?: )",car 36,,"http://maps.google.com/maps?q=38.247247,+-85.769129+(1000 W Broadway)",Government,,302-820,"1000 W Broadway, Louisville, Kentucky, 40203-2031, USA",ssummers@ridetarc.org,"Louisville, Kentucky, USA",Sarah Summers,,
http://govdeals.com,/en/asset/467/1164,1524.0,2025-08-27T23:30:00Z,1FMCU0D77CKA91409,2012,Ford,Escape,Used/See Description,+14233388215,"110,122.00 (Accurate?: Yes)",1409,,"http://maps.google.com/maps?q=35.172607,+-84.650823+(PO Box 1189)",Government,"Polk County Sheriff's Department, TN",1164-467,"PO Box 1189, Benton, Tennessee, 37307-1189, USA",cday628@yahoo.com,"Benton, Tennessee, USA",Cody Day,,
http://govdeals.com,/en/asset/12206/6897,500.0,2025-08-25T01:05:00Z,1FMCU9DG4CKB33409,2012,FORD,ESCAPE 4X4,Used/See Description,+15025647128,"167,005.00 (Accurate?: Yes)",5384,Clean Title,"http://maps.google.com/maps?q=38.175323486328125,+-84.79976654052734+(999 Chenault Rd)",Government,Commonwealth of Kentucky,6897-12206,"999 Chenault Rd, Frankfort, Kentucky, 40601, USA",joe.craig@ky.gov,"Frankfort, Kentucky, USA",Joe Craig,,
http://govdeals.com,/en/asset/11702/20211,200.0,2025-08-19T01:21:00Z,1FMCU9G95EUC93304,2014,Ford,Escape,Used/See Description,,"70,369.00 (Accurate?: Yes)",25-2866,Clean Title,"http://maps.google.com/maps?q=47.56698989868164,+-117.69609832763672+(751 Pine St)",Government,State of Washington - Surplus East,20211-11702,"751 Pine St, Building T, Medical Lake, Washington, 99022, USA",,"Medical Lake, Washington, USA",,,
http://govdeals.com,/en/asset/34720/685,1500.0,2025-08-20T15:00:00Z,1FMCU0F7XJUC37879,2018,Ford,Escape,Used/See Description,+18038966880,"47,830.00 (Accurate?: Yes)",262064002 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34720,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/236/22438,500.0,2025-08-23T02:00:00Z,1FMCU9GX5EUA23505,2014,Ford,Escape,Used/See Description,,"139,962.00 (Accurate?: )",14641,Clean Title,"http://maps.google.com/maps?q=37.951034,+-121.269529+(444 S Wilson Way)",Government,"San Joaquin County Fleet Services, CA",22438-236,"444 S Wilson Way, Stockton, California, 95205-6243, USA",,"Stockton, California, USA",,,
http://govdeals.com,/en/asset/951/19447,1025.0,2025-08-19T15:53:00Z,1FMCU0GD0HUB61720,2017,Ford,Escape,Used/See Description,,"193,054.00 (Accurate?: Yes)",Asset 20052,,"http://maps.google.com/maps?q=28.546293,+-82.377629+(1525 E Jefferson St)",Government,,19447-951,"1525 E Jefferson St, Brooksville, Florida, 34601-3537, USA",,"Brooksville, Florida, USA",,,
http://govdeals.com,/en/asset/34721/685,1000.0,2025-08-20T14:45:00Z,1FMCU0F75KUB14458,2019,Ford,Escape,Used/See Description,+18038966880,"74,508.00 (Accurate?: Yes)",262064005 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34721,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/34722/685,1000.0,2025-08-20T14:30:00Z,1FMCU0F75KUB32104,2019,Ford,Escape,Used/See Description,+18038966880,"71,238.00 (Accurate?: Yes)",262064010 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34722,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/34719/685,1000.0,2025-08-20T15:15:00Z,1FMCU0F70KUB14545,2019,Ford,Escape,Used/See Description,+18038966880,"68,566.00 (Accurate?: Yes)",262064003 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34719,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/702/7193,310.0,2025-08-26T18:47:00Z,1FMCU9D79CKC82706,2012,Ford,Escape,Used/See Description,,"76,453.00 (Accurate?: Yes)",13126,Clean Title,"http://maps.google.com/maps?q=41.212353,+-111.980025+(175 W 29th St)",Government,"Ogden City, UT",7193-702,"175 W 29th St, Ogden, Utah, 84401-3534, USA",,"Ogden, Utah, USA",,,
http://govdeals.com,/en/asset/34724/685,1000.0,2025-08-20T14:00:00Z,1FMCU0F70KUB14531,2019,Ford,Escape,Used/See Description,+18038966880,"64,877.00 (Accurate?: Yes)",262064001 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34724,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/119/5327,500.0,2025-08-22T20:30:00Z,1FMYU92ZX7KB33706,2007,Ford,Escape,Used/See Description,,"80,056.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=33.75389,+-118.089888+(1776 Adolfo Lopez Dr)",Government,,5327-119,"1776 Adolfo Lopez Dr, Seal Beach, California, 90740-5605, USA",,"Seal Beach, California, USA",,,
http://govdeals.com,/en/asset/34725/685,1000.0,2025-08-20T13:45:00Z,1FMCU0F75KUB31907,2019,Ford,Escape,Used/See Description,+18038966880,"57,950.00 (Accurate?: Yes)",262064004 Auction Lot,Clean Title,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",Government,,685-34725,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",bob.carson@admin.sc.gov,"West Columbia, South Carolina, USA",Bob Carson,,
http://govdeals.com,/en/asset/14/25936,310.0,2025-08-19T22:00:00Z,1FMCU9GX4FUB92755,2015,Ford,Escape,Used/See Description,,"73,332.00 (Accurate?: Yes)",,,"http://maps.google.com/maps?q=42.986773,+-84.535437+(1327 E Townsend Rd)",Government,"Clinton County, MI",25936-14,"1327 E Townsend Rd, Saint Johns, Michigan, 48879-9036, USA",,"Saint Johns, Michigan, USA",,,
http://govdeals.com,/en/asset/1064/10013,1065.0,2025-08-20T15:58:00Z,1FMCU0F73HUB05136,2017,Ford,Escape,Used/See Description,,"120,330.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=42.29687,+-87.963984+(600 W Winchester Rd)",Government,,10013-1064,"600 W Winchester Rd, , Libertyville, Illinois, 60048-1329, USA",,"Libertyville, Illinois, USA",,,
http://govdeals.com,/en/asset/35201/430,1000.0,2025-08-26T23:55:00Z,1FMCU9F67MUA68226,2021,Ford,Escape,Used/See Description,+15737513415,"138,294.00 (Accurate?: )",16455,Clean Title,"http://maps.google.com/maps?q=38.568665,+-92.279964+(2846 Highway 179)",Government,State of Missouri - Agency for Surplus Property,430-35201,"2846 Highway 179, MOSASP, Jefferson City, Missouri, 65109-8465, USA",dennis.scott@oa.mo.gov,"Jefferson City, Missouri, USA",Dennis Scott,,
http://govdeals.com,/en/asset/41396/8445,1000.0,2025-08-22T03:00:00Z,1FMCU9G9XHUC54700,2017,Ford,Escape,Used/See Description,,"126,202.00 (Accurate?: Yes)",25-2997,Clean Title,"http://maps.google.com/maps?q=46.980812,+-122.911591+(7511 New Market St SW)",Government,"State of Washington Surplus Operations, WA",8445-41396,"7511 New Market St SW, [Only by Appointment], Tumwater, Washington, 98501-5701, USA",,"Tumwater, Washington, USA",,,
http://govdeals.com,/en/asset/41391/8445,1000.0,2025-08-22T03:30:00Z,1FMCU9G93EUC61225,2014,Ford,Escape,Used/See Description,,"87,178.00 (Accurate?: Yes)",25-2996,Clean Title,"http://maps.google.com/maps?q=46.980812,+-122.911591+(7511 New Market St SW)",Government,"State of Washington Surplus Operations, WA",8445-41391,"7511 New Market St SW, [Only by Appointment], Tumwater, Washington, 98501-5701, USA",,"Tumwater, Washington, USA",,,
http://govdeals.com,/en/asset/120/28287,3500.0,2025-08-19T23:15:00Z,1FMCU0GX5EUC43058,2014,Ford,Escape ES 4dr SUV,Used/See Description,,"151,250.00 (Accurate?: Yes)",120,Yes: Salvage Title,"http://maps.google.com/maps?q=35.808366,+-79.433026+(6749 Siler Cty Snow Cp Rd)",,,28287-120,,,"Siler City, North Carolina, USA",,,
http://govdeals.com,/en/asset/6288/7529,750.0,2025-08-21T14:29:00Z,1FMCU9D74BKA15536,2011,Ford,Escape,Used/See Description,,"142,925.00 (Accurate?: Yes)",26786-001,Clean Title,"http://maps.google.com/maps?f=q&hl=en&q=84 Warehouse Rd,+Edison,+NJ+08817",Government,,7529-6288,"84 Warehouse Rd, Edison, New Jersey, 08817, USA",,"Edison, New Jersey, USA",,,
http://govdeals.com,/en/asset/48240/357,200.0,2025-08-22T00:30:00Z,1FMCU0F74HUE76080,2017,Ford,Escape,Used/See Description,+14046578544,"99,418.00 (Accurate?: Unknown)",205392 NM,Clean Title,"http://maps.google.com/maps?q=33.638618,+-84.394345+(4244 International Pkwy)",Government,State of Georgia,357-48240,"4244 International Pkwy, Georgia Department of Natural Resources, Atlanta, Georgia, 30354-3906, USA",publicsurplussales@doas.ga.gov,"Atlanta, Georgia, USA",Department of Administrative Services Surplus Property,,
http://govdeals.com,/en/asset/41506/8445,500.0,2025-08-23T02:00:00Z,1FMCU5K3XCKB33536,2012,Ford,Escape Hybrid,Used/See Description,,"158,555.00 (Accurate?: Yes)",25-3031,Clean Title,"http://maps.google.com/maps?q=46.980812,+-122.911591+(7511 New Market St SW)",Government,"State of Washington Surplus Operations, WA",8445-41506,"7511 New Market St SW, [Only by Appointment], Tumwater, Washington, 98501-5701, USA",,"Tumwater, Washington, USA",,,
http://govdeals.com,/en/asset/671/667,251.0,2025-09-02T23:15:00Z,1FMCU92Z08KC23507,2008,Ford,Escape,Used/See Description,+19108146469,"229,321.00 (Accurate?: Yes)",FF-4201,Clean Title,"http://maps.google.com/maps?q=35.390775,+-78.803822+(1100 E McNeill St)",Government,,667-671,"1100 E McNeill St, Lillington, North Carolina, 27546-9185, USA",bblinson@harnett.org,"Lillington, North Carolina, USA",Beth Blinson,,
http://govdeals.com,/en/asset/9121/5859,1614.0,2025-08-23T01:15:00Z,1FMCU9GX4GUB00559,2016,Ford,Escape,Used/See Description,,"125,170.00 (Accurate?: Yes)",281332,Clean Title,"http://maps.google.com/maps?q=44.971538,+-123.011183+(1655 Salem Industrial Dr NE)",Government,State of Oregon,5859-9121,"1655 Salem Industrial Dr NE, Salem, Oregon, 97301-0375, USA",,"Salem, Oregon, USA",,,
http://govdeals.com,/en/asset/12232/6897,100.0,2025-08-25T02:50:00Z,1FMCU9DG5CKB81016,2012,FORD,ESCAPE 4X4,Used/See Description,+15025647128,"127,577.00 (Accurate?: Yes)",5410,Clean Title,"http://maps.google.com/maps?q=38.175323486328125,+-84.79976654052734+(999 Chenault Rd)",Government,Commonwealth of Kentucky,6897-12232,"999 Chenault Rd, Frankfort, Kentucky, 40601, USA",joe.craig@ky.gov,"Frankfort, Kentucky, USA",Joe Craig,,
http://govdeals.com,/en/asset/41514/8445,500.0,2025-08-23T02:00:00Z,1FMCU5K36CKB33534,2012,Ford,Escape Hybrid,Used/See Description,,"150,710.00 (Accurate?: Yes)",25-2768,Clean Title,"http://maps.google.com/maps?q=46.980812,+-122.911591+(7511 New Market St SW)",Government,"State of Washington Surplus Operations, WA",8445-41514,"7511 New Market St SW, [Only by Appointment], Tumwater, Washington, 98501-5701, USA",,"Tumwater, Washington, USA",,,
http://govdeals.com,/en/asset/41510/8445,500.0,2025-08-23T02:00:00Z,1FMCU5K30CKB33531,2012,Ford,Escape Hybrid,Used/See Description,,"187,894.00 (Accurate?: Yes)",25-2916,Clean Title,"http://maps.google.com/maps?q=46.980812,+-122.911591+(7511 New Market St SW)",Government,"State of Washington Surplus Operations, WA",8445-41510,"7511 New Market St SW, [Only by Appointment], Tumwater, Washington, 98501-5701, USA",,"Tumwater, Washington, USA",,,
http://govdeals.com,/en/asset/2/29452,600.0,2025-08-22T20:15:00Z,1FMCU9C71AKA29765,2010,Ford,Escape,Used/See Description,,"74,428.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=37.7387,+-76.5147+(9049 Mary Ball Rd)",Government,,29452-2,"9049 Mary Ball Rd, Lancaster, Virginia, 22503-0308, USA",,"Lancaster, Virginia, USA",,,
http://govdeals.com,/en/asset/41507/8445,500.0,2025-08-23T02:00:00Z,1FMCU5K38CKB33535,2012,Ford,Escape Hybrid,Used/See Description,,"115,323.00 (Accurate?: Yes)",25-2918,Clean Title,"http://maps.google.com/maps?q=46.980812,+-122.911591+(7511 New Market St SW)",Government,"State of Washington Surplus Operations, WA",8445-41507,"7511 New Market St SW, [Only by Appointment], Tumwater, Washington, 98501-5701, USA",,"Tumwater, Washington, USA",,,
http://govdeals.com,/en/asset/41500/8445,500.0,2025-08-23T02:00:00Z,1FMCU49H58KA85379,2008,Ford,Escape Hybrid,Used/See Description,,,25-2571,Clean Title,"http://maps.google.com/maps?q=46.980812,+-122.911591+(7511 New Market St SW)",Government,"State of Washington Surplus Operations, WA",8445-41500,"7511 New Market St SW, [Only by Appointment], Tumwater, Washington, 98501-5701, USA",,"Tumwater, Washington, USA",,,"112,046.00 (Accurate?: Yes)"
http://govdeals.com,/en/asset/1602/26960,725.0,2025-08-18T00:22:00Z,1FMCU0G94EUA06501,2014,Ford,Escape,Used/See Description,,"214,216.00 (Accurate?: Yes)",,Clean Title,"http://maps.google.com/maps?q=30.29669952392578,+-81.610595703125+(5321 Fairmont St)",Commercial,,26960-1602,"5321 Fairmont St, Jacksonville, Florida, 32207, USA",,"Jacksonville, Florida, USA",,,
http://govdeals.com,/en/asset/569/24037,1000.0,2025-08-24T23:45:00Z,1FMCU0D77AKC94524,2010,Ford,Escape,Used/See Description,,"147,914.00 (Accurate?: Unknown)",487,Clean Title,"http://maps.google.com/maps?q=30.325463,+-81.536787+(120 Lee Rd)",Commercial,,24037-569,"120 Lee Rd, Jacksonville, Florida, 32225-6515, USA",,"Jacksonville, Florida, USA",,,
http://govdeals.com,/en/asset/1679/11984,25.0,2025-09-05T23:00:00Z,1FMCU59379KC41384,2009,Ford,Escape Hybrid,Used/See Description,,"161,051.00 (Accurate?: )",24621,,"http://maps.google.com/maps?q=41.832862854003906,+-71.41556549072266+(1 Capitol Hl)",Government,State of Rhode Island,11984-1679,"1 Capitol Hl, , Providence, Rhode Island, 02908, USA",,"Providence, Rhode Island, USA",,,
http://govdeals.com,/en/asset/1680/11984,300.0,2025-08-29T23:00:00Z,1FMCU59H18KA36928,2008,Ford,Escape Hybrid,Used/See Description,,"29,086.00 (Accurate?: )",24150,,"http://maps.google.com/maps?q=41.832862854003906,+-71.41556549072266+(1 Capitol Hl)",Government,State of Rhode Island,11984-1680,"1 Capitol Hl, , Providence, Rhode Island, 02908, USA",,"Providence, Rhode Island, USA",,,
http://govdeals.com,/en/asset/145/26075,250.0,2025-09-02T03:15:00Z,1FMCU0F73FUC65739,2015,Ford,Escape,Used/See Description,,"102,119.00 (Accurate?: Yes)",4025,Clean Title,"http://maps.google.com/maps?q=36.173738,+-115.105367+(3128 E Bonanza Rd)",Government,,26075-145,"3128 E Bonanza Rd, Las Vegas, Nevada, 89101-2402, USA",,"Las Vegas, Nevada, USA",,,
http://govdeals.com,/en/asset/48288/357,200.0,2025-08-26T00:28:00Z,1FMCU0F75FUA27858,2015,Ford,Escape,Used/See Description,+14046578544,"212,920.00 (Accurate?: Unknown)",206481 TM,Clean Title,"http://maps.google.com/maps?q=33.84563064575195,+-84.31181335449219+(1875 Century Blvd NE)",Government,State of Georgia,357-48288,"1875 Century Blvd NE, DEPARTMENT OF COMMUNITY AFFAIRS, Atlanta, Georgia, 30345, USA",publicsurplussales@doas.ga.gov,"Atlanta, Georgia, USA",Department of Administrative Services Surplus Property,,
